Sentence,Token,Filename
72,per,373395_Questionnaire.json
72,transaction,373395_Questionnaire.json
73,*,373395_Questionnaire.json
73,$76,373395_Questionnaire.json
73,-,373395_Questionnaire.json
73,$100,373395_Questionnaire.json
73,per,373395_Questionnaire.json
73,transaction,373395_Questionnaire.json
74,*,373395_Questionnaire.json
74,Over,373395_Questionnaire.json
74,$100,373395_Questionnaire.json
74,per,373395_Questionnaire.json
74,transaction,373395_Questionnaire.json
74,-,373395_Questionnaire.json
74,TERMINATE,373395_Questionnaire.json
75,S8.,373395_Questionnaire.json
75,What,373395_Questionnaire.json
75,type,373395_Questionnaire.json
75,of,373395_Questionnaire.json
75,business,373395_Questionnaire.json
75,do,373395_Questionnaire.json
75,you,373395_Questionnaire.json
75,operate?,373395_Questionnaire.json
76,DO,373395_Questionnaire.json
76,NOT,373395_Questionnaire.json
76,READ,373395_Questionnaire.json
76,LIST,373395_Questionnaire.json
77,SELECT,373395_Questionnaire.json
77,BEST,373395_Questionnaire.json
77,FITTING,373395_Questionnaire.json
77,CATEGORY,373395_Questionnaire.json
78,*,373395_Questionnaire.json
78,Automotive,373395_Questionnaire.json
78,-,373395_Questionnaire.json
78,"Service,",373395_Questionnaire.json
78,"Repairs,",373395_Questionnaire.json
78,Parts,373395_Questionnaire.json
79,*,373395_Questionnaire.json
79,Bakery,373395_Questionnaire.json
80,*,373395_Questionnaire.json
80,Barber,373395_Questionnaire.json
80,and,373395_Questionnaire.json
80,Beauty,373395_Questionnaire.json
80,Shop,373395_Questionnaire.json
81,*,373395_Questionnaire.json
81,"Bar,",373395_Questionnaire.json
81,Cocktail,373395_Questionnaire.json
81,"Lounge,",373395_Questionnaire.json
81,Tavern,373395_Questionnaire.json
82,*,373395_Questionnaire.json
82,Book,373395_Questionnaire.json
82,Store,373395_Questionnaire.json
83,*,373395_Questionnaire.json
83,Building,373395_Questionnaire.json
83,"Materials,",373395_Questionnaire.json
83,Lumber,373395_Questionnaire.json
83,Store,373395_Questionnaire.json
84,*,373395_Questionnaire.json
84,Business,373395_Questionnaire.json
84,Services,373395_Questionnaire.json
85,*,373395_Questionnaire.json
85,"Candy,",373395_Questionnaire.json
85,"Nut,",373395_Questionnaire.json
85,Specialty,373395_Questionnaire.json
85,Confectionery,373395_Questionnaire.json
85,Store,373395_Questionnaire.json
86,*,373395_Questionnaire.json
86,"Card,",373395_Questionnaire.json
86,"Gift,",373395_Questionnaire.json
86,"Novelty,",373395_Questionnaire.json
86,and,373395_Questionnaire.json
86,Souvenir,373395_Questionnaire.json
86,Shop,373395_Questionnaire.json
87,*,373395_Questionnaire.json
87,Cigar,373395_Questionnaire.json
87,Store,373395_Questionnaire.json
87,or,373395_Questionnaire.json
87,Stand,373395_Questionnaire.json
88,*,373395_Questionnaire.json
88,"Clock,",373395_Questionnaire.json
88,"Jewelry,",373395_Questionnaire.json
88,"Watch,",373395_Questionnaire.json
88,and,373395_Questionnaire.json
88,Silverware,373395_Questionnaire.json
88,Store,373395_Questionnaire.json
89,*,373395_Questionnaire.json
89,Discount,373395_Questionnaire.json
89,Store,373395_Questionnaire.json
90,*,373395_Questionnaire.json
90,Drug,373395_Questionnaire.json
90,"Store,",373395_Questionnaire.json
90,Pharmacy,373395_Questionnaire.json
91,*,373395_Questionnaire.json
91,Dry,373395_Questionnaire.json
91,Cleaner,373395_Questionnaire.json
92,*,373395_Questionnaire.json
92,Sit,373395_Questionnaire.json
92,Down,373395_Questionnaire.json
92,Restaurants,373395_Questionnaire.json
93,*,373395_Questionnaire.json
93,Fast,373395_Questionnaire.json
93,"Food,",373395_Questionnaire.json
93,Quick,373395_Questionnaire.json
93,Service,373395_Questionnaire.json
93,Restaurants,373395_Questionnaire.json
94,*,373395_Questionnaire.json
94,Electronics,373395_Questionnaire.json
94,Store,373395_Questionnaire.json
95,*,373395_Questionnaire.json
95,Clothing,373395_Questionnaire.json
95,and,373395_Questionnaire.json
95,Accessories,373395_Questionnaire.json
95,Store,373395_Questionnaire.json
96,*,373395_Questionnaire.json
96,Florist,373395_Questionnaire.json
97,*,373395_Questionnaire.json
97,Gas,373395_Questionnaire.json
97,"Station,",373395_Questionnaire.json
97,Fuel,373395_Questionnaire.json
97,Dispenser,373395_Questionnaire.json
98,*,373395_Questionnaire.json
98,"Game,",373395_Questionnaire.json
98,"Toy,",373395_Questionnaire.json
98,and,373395_Questionnaire.json
98,Hobby,373395_Questionnaire.json
98,Shop,373395_Questionnaire.json
99,*,373395_Questionnaire.json
99,Grocery,373395_Questionnaire.json
99,"Store,",373395_Questionnaire.json
99,Supermarket,373395_Questionnaire.json
100,*,373395_Questionnaire.json
100,Hardware,373395_Questionnaire.json
100,Store,373395_Questionnaire.json
101,*,373395_Questionnaire.json
101,Health,373395_Questionnaire.json
101,and,373395_Questionnaire.json
101,Beauty,373395_Questionnaire.json
101,Spa,373395_Questionnaire.json
102,*,373395_Questionnaire.json
102,Health,373395_Questionnaire.json
102,and,373395_Questionnaire.json
102,Wellness,373395_Questionnaire.json
102,-,373395_Questionnaire.json
102,"Doctor,",373395_Questionnaire.json
102,"Dentist,",373395_Questionnaire.json
102,"Chiropractor,",373395_Questionnaire.json
102,Optometrist,373395_Questionnaire.json
103,*,373395_Questionnaire.json
103,Lawn,373395_Questionnaire.json
103,and,373395_Questionnaire.json
103,Garden,373395_Questionnaire.json
103,Supply,373395_Questionnaire.json
103,Store,373395_Questionnaire.json
104,*,373395_Questionnaire.json
104,Limousine,373395_Questionnaire.json
104,and,373395_Questionnaire.json
104,Taxicab,373395_Questionnaire.json
105,*,373395_Questionnaire.json
105,Convenience,373395_Questionnaire.json
105,and,373395_Questionnaire.json
105,Variety,373395_Questionnaire.json
105,Store,373395_Questionnaire.json
106,*,373395_Questionnaire.json
106,Motion,373395_Questionnaire.json
106,Picture,373395_Questionnaire.json
106,Theater,373395_Questionnaire.json
107,*,373395_Questionnaire.json
107,"Beer,",373395_Questionnaire.json
107,"Wine,",373395_Questionnaire.json
107,and,373395_Questionnaire.json
107,Liquor,373395_Questionnaire.json
107,Store,373395_Questionnaire.json
108,*,373395_Questionnaire.json
108,Pet,373395_Questionnaire.json
108,"Shop,",373395_Questionnaire.json
108,Pet,373395_Questionnaire.json
108,Food,373395_Questionnaire.json
108,and,373395_Questionnaire.json
108,Supplies,373395_Questionnaire.json
109,*,373395_Questionnaire.json
109,Shoe,373395_Questionnaire.json
109,Store,373395_Questionnaire.json
110,*,373395_Questionnaire.json
110,Sporting,373395_Questionnaire.json
110,Goods,373395_Questionnaire.json
110,Stores,373395_Questionnaire.json
111,*,373395_Questionnaire.json
111,Other:,373395_Questionnaire.json
111,-,373395_Questionnaire.json
111,TYPE,373395_Questionnaire.json
111,BUT,373395_Questionnaire.json
111,DON'T,373395_Questionnaire.json
111,CODE,373395_Questionnaire.json
112,S9.,373395_Questionnaire.json
112,Is,373395_Questionnaire.json
112,your,373395_Questionnaire.json
112,business,373395_Questionnaire.json
112,a,373395_Questionnaire.json
112,franchise?,373395_Questionnaire.json
113,SINGLE,373395_Questionnaire.json
113,SELECTION,373395_Questionnaire.json
114,*,373395_Questionnaire.json
114,Yes,373395_Questionnaire.json
114,-,373395_Questionnaire.json
114,TERMINATE,373395_Questionnaire.json
115,*,373395_Questionnaire.json
115,No,373395_Questionnaire.json
116,S10.,373395_Questionnaire.json
116,How,373395_Questionnaire.json
116,long,373395_Questionnaire.json
116,has,373395_Questionnaire.json
116,your,373395_Questionnaire.json
116,business,373395_Questionnaire.json
116,been,373395_Questionnaire.json
116,operating?,373395_Questionnaire.json
117,DO,373395_Questionnaire.json
117,NOT,373395_Questionnaire.json
117,READ,373395_Questionnaire.json
117,LIST,373395_Questionnaire.json
118,SINGLE,373395_Questionnaire.json
118,SELECTION,373395_Questionnaire.json
119,*,373395_Questionnaire.json
119,Less,373395_Questionnaire.json
119,than,373395_Questionnaire.json
119,2,373395_Questionnaire.json
119,years,373395_Questionnaire.json
119,-,373395_Questionnaire.json
119,TERMINATE,373395_Questionnaire.json
120,*,373395_Questionnaire.json
120,2,373395_Questionnaire.json
120,-,373395_Questionnaire.json
120,3,373395_Questionnaire.json
120,years,373395_Questionnaire.json
121,*,373395_Questionnaire.json
121,3,373395_Questionnaire.json
121,-,373395_Questionnaire.json
121,5,373395_Questionnaire.json
121,years,373395_Questionnaire.json
122,*,373395_Questionnaire.json
122,5,373395_Questionnaire.json
122,-,373395_Questionnaire.json
122,10,373395_Questionnaire.json
122,years,373395_Questionnaire.json
123,*,373395_Questionnaire.json
123,10,373395_Questionnaire.json
123,-,373395_Questionnaire.json
123,15,373395_Questionnaire.json
123,years,373395_Questionnaire.json
124,*,373395_Questionnaire.json
124,More,373395_Questionnaire.json
124,than,373395_Questionnaire.json
124,15,373395_Questionnaire.json
124,years,373395_Questionnaire.json
125,Main,373395_Questionnaire.json
125,Questionnaire,373395_Questionnaire.json
126,Q1.,373395_Questionnaire.json
126,How,373395_Questionnaire.json
126,would,373395_Questionnaire.json
126,you,373395_Questionnaire.json
126,rate,373395_Questionnaire.json
126,your,373395_Questionnaire.json
126,awareness,373395_Questionnaire.json
126,and,373395_Questionnaire.json
126,familiarity,373395_Questionnaire.json
126,with,373395_Questionnaire.json
126,INTERAC,373395_Questionnaire.json
126,Flash,373395_Questionnaire.json
126,on,373395_Questionnaire.json
126,a,373395_Questionnaire.json
126,scale,373395_Questionnaire.json
126,of,373395_Questionnaire.json
126,1-5,373395_Questionnaire.json
126,where,373395_Questionnaire.json
126,1,373395_Questionnaire.json
126,means,373395_Questionnaire.json
126,you,373395_Questionnaire.json
126,are,373395_Questionnaire.json
126,'not,373395_Questionnaire.json
126,at,373395_Questionnaire.json
126,all,373395_Questionnaire.json
126,familiar,373395_Questionnaire.json
126,with,373395_Questionnaire.json
126,the,373395_Questionnaire.json
126,INTERAC,373395_Questionnaire.json
126,Flash,373395_Questionnaire.json
126,brand,373395_Questionnaire.json
126,and,373395_Questionnaire.json
126,"product',",373395_Questionnaire.json
126,and,373395_Questionnaire.json
126,5,373395_Questionnaire.json
126,means,373395_Questionnaire.json
126,you,373395_Questionnaire.json
126,are,373395_Questionnaire.json
126,'very,373395_Questionnaire.json
126,familiar',373395_Questionnaire.json
127,SINGLE,373395_Questionnaire.json
127,SELECTION,373395_Questionnaire.json
128,*,373395_Questionnaire.json
128,1,373395_Questionnaire.json
128,-,373395_Questionnaire.json
128,I'm,373395_Questionnaire.json
128,not,373395_Questionnaire.json
128,at,373395_Questionnaire.json
128,all,373395_Questionnaire.json
128,familiar,373395_Questionnaire.json
129,*,373395_Questionnaire.json
129,2,373395_Questionnaire.json
129,-,373395_Questionnaire.json
129,I'm,373395_Questionnaire.json
129,not,373395_Questionnaire.json
129,very,373395_Questionnaire.json
129,familiar,373395_Questionnaire.json
130,*,373395_Questionnaire.json
130,3,373395_Questionnaire.json
130,-,373395_Questionnaire.json
130,Not,373395_Questionnaire.json
130,sure,373395_Questionnaire.json
131,*,373395_Questionnaire.json
131,4,373395_Questionnaire.json
131,-,373395_Questionnaire.json
131,I'm,373395_Questionnaire.json
131,somewhat,373395_Questionnaire.json
131,familiar,373395_Questionnaire.json
132,*,373395_Questionnaire.json
132,5,373395_Questionnaire.json
132,-,373395_Questionnaire.json
132,I'm,373395_Questionnaire.json
132,very,373395_Questionnaire.json
132,familiar,373395_Questionnaire.json
133,Q2.,373395_Questionnaire.json
133,How,373395_Questionnaire.json
133,likely,373395_Questionnaire.json
133,are,373395_Questionnaire.json
133,you,373395_Questionnaire.json
133,to,373395_Questionnaire.json
133,enable,373395_Questionnaire.json
133,INTERAC,373395_Questionnaire.json
133,Flash,373395_Questionnaire.json
133,as,373395_Questionnaire.json
133,a,373395_Questionnaire.json
133,payment,373395_Questionnaire.json
133,option,373395_Questionnaire.json
133,in,373395_Questionnaire.json
133,your,373395_Questionnaire.json
133,business,373395_Questionnaire.json
133,in,373395_Questionnaire.json
133,the,373395_Questionnaire.json
133,future?,373395_Questionnaire.json
134,1,373395_Questionnaire.json
134,is,373395_Questionnaire.json
134,'very,373395_Questionnaire.json
134,"unlikely',",373395_Questionnaire.json
134,and,373395_Questionnaire.json
134,5,373395_Questionnaire.json
134,is,373395_Questionnaire.json
134,'very,373395_Questionnaire.json
134,likely'.,373395_Questionnaire.json
135,SINGLE,373395_Questionnaire.json
135,SELECTION,373395_Questionnaire.json
136,*,373395_Questionnaire.json
136,1,373395_Questionnaire.json
136,-,373395_Questionnaire.json
136,Very,373395_Questionnaire.json
136,unlikely,373395_Questionnaire.json
137,*,373395_Questionnaire.json
137,2,373395_Questionnaire.json
137,-,373395_Questionnaire.json
137,Somewhat,373395_Questionnaire.json
137,unlikely,373395_Questionnaire.json
138,*,373395_Questionnaire.json
138,3,373395_Questionnaire.json
138,-,373395_Questionnaire.json
138,Not,373395_Questionnaire.json
138,sure,373395_Questionnaire.json
139,*,373395_Questionnaire.json
139,4,373395_Questionnaire.json
139,-,373395_Questionnaire.json
139,Somewhat,373395_Questionnaire.json
139,likely,373395_Questionnaire.json
140,*,373395_Questionnaire.json
140,5,373395_Questionnaire.json
140,-,373395_Questionnaire.json
140,Very,373395_Questionnaire.json
140,likely,373395_Questionnaire.json
141,Q3.,373395_Questionnaire.json
141,"When,",373395_Questionnaire.json
141,if,373395_Questionnaire.json
141,"ever,",373395_Questionnaire.json
141,do,373395_Questionnaire.json
141,you,373395_Questionnaire.json
141,think,373395_Questionnaire.json
141,you,373395_Questionnaire.json
141,will,373395_Questionnaire.json
141,enable,373395_Questionnaire.json
141,INTERAC,373395_Questionnaire.json
141,Flash,373395_Questionnaire.json
141,as,373395_Questionnaire.json
141,a,373395_Questionnaire.json
141,payment,373395_Questionnaire.json
141,option,373395_Questionnaire.json
141,in,373395_Questionnaire.json
141,your,373395_Questionnaire.json
141,business?,373395_Questionnaire.json
142,DO,373395_Questionnaire.json
142,NOT,373395_Questionnaire.json
142,READ,373395_Questionnaire.json
142,LIST,373395_Questionnaire.json
143,SINGLE,373395_Questionnaire.json
143,SELECTION,373395_Questionnaire.json
144,*,373395_Questionnaire.json
144,Within,373395_Questionnaire.json
144,the,373395_Questionnaire.json
144,next,373395_Questionnaire.json
144,month,373395_Questionnaire.json
145,*,373395_Questionnaire.json
145,Within,373395_Questionnaire.json
145,the,373395_Questionnaire.json
145,next,373395_Questionnaire.json
145,1-6,373395_Questionnaire.json
145,months,373395_Questionnaire.json
146,*,373395_Questionnaire.json
146,Within,373395_Questionnaire.json
146,the,373395_Questionnaire.json
146,next,373395_Questionnaire.json
146,6-12,373395_Questionnaire.json
146,months,373395_Questionnaire.json
147,*,373395_Questionnaire.json
147,Within,373395_Questionnaire.json
147,the,373395_Questionnaire.json
147,next,373395_Questionnaire.json
147,1-2,373395_Questionnaire.json
147,years,373395_Questionnaire.json
148,*,373395_Questionnaire.json
148,Within,373395_Questionnaire.json
148,the,373395_Questionnaire.json
148,next,373395_Questionnaire.json
148,2-5,373395_Questionnaire.json
148,years,373395_Questionnaire.json
149,*,373395_Questionnaire.json
149,Longer,373395_Questionnaire.json
149,than,373395_Questionnaire.json
149,5,373395_Questionnaire.json
149,years,373395_Questionnaire.json
150,*,373395_Questionnaire.json
150,Never,373395_Questionnaire.json
151,*,373395_Questionnaire.json
151,Not,373395_Questionnaire.json
151,sure,373395_Questionnaire.json
152,Q5.,373395_Questionnaire.json
152,Would,373395_Questionnaire.json
152,any,373395_Questionnaire.json
152,of,373395_Questionnaire.json
152,your,373395_Questionnaire.json
152,terminals,373395_Questionnaire.json
152,be,373395_Questionnaire.json
152,able,373395_Questionnaire.json
152,to,373395_Questionnaire.json
152,accept,373395_Questionnaire.json
152,INTERAC,373395_Questionnaire.json
152,Flash,373395_Questionnaire.json
152,if,373395_Questionnaire.json
152,you,373395_Questionnaire.json
152,decided,373395_Questionnaire.json
152,to,373395_Questionnaire.json
152,offer,373395_Questionnaire.json
152,it?,373395_Questionnaire.json
152,That,373395_Questionnaire.json
152,"is,",373395_Questionnaire.json
152,your,373395_Questionnaire.json
152,service,373395_Questionnaire.json
152,provider,373395_Questionnaire.json
152,would,373395_Questionnaire.json
152,be,373395_Questionnaire.json
152,able,373395_Questionnaire.json
152,to,373395_Questionnaire.json
152,turn,373395_Questionnaire.json
152,the,373395_Questionnaire.json
152,tap,373395_Questionnaire.json
152,function,373395_Questionnaire.json
152,on,373395_Questionnaire.json
152,without,373395_Questionnaire.json
152,changing,373395_Questionnaire.json
152,your,373395_Questionnaire.json
152,terminal.,373395_Questionnaire.json
153,SINGLE,373395_Questionnaire.json
153,SELECTION,373395_Questionnaire.json
154,*,373395_Questionnaire.json
154,Yes,373395_Questionnaire.json
155,*,373395_Questionnaire.json
155,No,373395_Questionnaire.json
